"Countryname","Countrycode","YEAR","GDPP","GDPPG","PPP","POPG","g_cal","ERP","ERS","ERT","LEXT","GEHT","RP","RG","AF","CTP","INV","INF","EXG","DEV","ICTT","ICTM","ICTI","ICTE","CPT","g","logit_g","logCPT","logINV","logINF","logEXG","logPPP","logg","devICTI","numDEV"
"Papua New Guinea","PG",2016,2509.6314572831,2.0144650316923,4209.04366059383,2.00238259708206,-0.00194402945902405,108.54586,47.49616,NA,63.744,8.04091766476631,NA,NA,279,"279189",NA,6.67372881355933,NA,"0",1.86175569364786,45.72,0.205518485662426,9.60153846153846,279189,1.952,1,12.5396442508134,NA,1.89817874623412,NA,8.34499074186807,0.668854487990901,0,0
"Papua New Guinea","PG",2017,2695.2518833116,1.49734971535169,4353.27026832273,1.99014467240933,-0.00611168149911201,NA,NA,NA,64.01,9.1549813747406,NA,NA,305,"335300",NA,5.42204568023833,NA,"0",1.87247364197071,47.62,0.213319781996664,11.2091965928578,335300,1.423,1,12.7227809324543,NA,1.69047317602039,NA,8.37868262745464,0.352767319107715,0,0
"Papua New Guinea","PG",2018,2720.3852453824,-2.69512876614476,4335.89925868782,1.97476017811245,-0.00773033966332459,NA,NA,NA,64.263,NA,NA,NA,313,"341300",NA,4.72084992574417,NA,"0",NA,NA,NA,NA,341300,-2.875,0,12.7405171348948,NA,1.55198885240058,NA,8.37468430915212,NA,NA,0
"Peru","PE",1990,1196.58685819634,-6.95098002526341,3361.40681526987,2.09339656909962,-0.0284394861609193,114.96592,66.73536,29.73343,66.165,NA,NA,NA,265,NA,1.52002,NA,-11.6778964667215,"0",NA,NA,NA,NA,NA,-7.002,0,NA,0.418723492666357,8.92021045416004,NA,8.12011486034974,NA,NA,0
"Peru","PE",1991,1524.77087446984,0.172616257345908,3481.0799363676,2.02252447936544,-0.0338550711223639,113.54001,66.4858,31.36665,66.757,NA,NA,NA,264,NA,1.81527,NA,5.77552843108069,"0",NA,NA,NA,NA,NA,0.196,1,NA,0.596234216983672,6.01501056754449,1.75362975543913,8.15509785116961,-1.62964061975162,NA,0
"Peru","PE",1992,1566.0115521124,-2.4651891620111,3472.63970350632,1.95410858662206,-0.0338269788283825,111.0181,65.41393,31.02365,67.33,NA,NA,NA,368,NA,4.38493,73.5282942442641,4.36954686180692,"0",NA,NA,NA,NA,NA,-2.458,0,NA,1.47817366218476,4.29767028784663,1.47465931078065,8.15267030521055,NA,NA,0
"Peru","PE",1993,1488.0332488251,3.25942207028773,3670.78599652313,1.90329620498248,-0.0260028444618915,111.97506,65.14458,27.81451,67.88,NA,NA,NA,367,NA,9.59733,48.5799864468884,3.1079350097755,"0",NA,NA,NA,NA,NA,3.27,1,NA,2.26148493478986,3.88321164458857,1.13395852166113,8.20816108610788,1.18478998490916,NA,0
"Peru","PE",1994,1881.73711870139,10.2211218746839,4132.37853592562,1.87598105918128,-0.0143514949116663,113.69475,68.4615,26.74979,68.405,NA,NA,NA,237,NA,14.7106,23.7369050565046,19.3932261017392,"0",NA,NA,NA,NA,NA,10.258,1,NA,2.68856832236071,3.16703101238059,2.9649238350818,8.32660843686772,2.32805788896708,NA,0
"Peru","PE",1995,2194.01796964931,5.43216338027949,4448.21201026669,1.8598530616556,-0.00859710040607697,114.94902,68.46681,27.23618,68.903,NA,NA,203,336,NA,18.9577,11.1287029707088,5.50109529025191,"0",NA,NA,NA,NA,NA,5.506,1,NA,2.94221018145159,2.40952762396927,1.70494721609412,8.40025749897318,1.70583840672042,NA,0
"Peru","PE",1996,2232.07590594091,0.910820675035012,4570.91722547481,1.85382002827439,-0.00324382259308131,114.39902,69.88677,25.85564,69.378,NA,108,217,100,NA,21.6149,11.5379424115177,8.89978976874562,"0",NA,NA,NA,NA,NA,1.018,1,NA,3.07338289169205,2.44564094462079,2.18602765496985,8.42746916954271,0.017839918128331,NA,0
"Peru","PE",1997,2306.43880126561,4.54616559894214,4861.12249016604,1.82986004794453,-0.0129246528597293,113.37355,69.92874,25.85392,69.834,NA,92,227,554,NA,25.9906,8.56218948953654,13.0988130988131,"0",NA,NA,NA,NA,NA,4.672,1,NA,3.25773493418916,2.14735593893506,2.57252162295835,8.48902465528096,1.54158724552593,NA,0
"Peru","PE",1998,2163.12003133288,-2.12727817515598,4811.26192308381,1.75792476145982,-0.039311906156711,116.28668,77.5217,NA,70.274,NA,30,232,518,NA,22.0519,7.24782175213469,6.44202806928816,"0",NA,NA,NA,NA,NA,-2.031,0,NA,3.09339876598108,1.98070097574162,1.86284340813145,8.47871468276247,NA,NA,0
"Peru","PE",1999,1924.48656696521,-0.140599311280837,4873.86481854498,1.62454522377872,-0.0758732913974877,117.31676,78.58606,38.56591,70.7,NA,NA,NA,438,NA,20.5475,3.46965996293021,6.94502187642297,"0",NA,NA,NA,NA,NA,-0.117,0,NA,3.02273927904052,1.24405659576523,1.93802512615426,8.49164249858201,NA,NA,0
"Peru","PE",2000,1955.58800627896,1.21313585431875,5043.26718095222,1.45287598200945,-0.10567218397895,117.18726,80.76803,33.81598,71.111,10.638165473938,NA,NA,424,"460631",20.8493,3.75733833344472,7.7991077213573,"0",6.48949597172239,4.81,0.00407408269647132,3.07643061137675,460631,1.134,1,13.0403525676211,3.03732037453973,1.32371081668804,2.05400933245419,8.52580940123095,0.12575120530556,0,0
"Peru","PE",2001,1941.47563173441,-0.656163165022917,5120.06957015019,1.27431657739862,-0.122900651412702,116.73724,83.91698,30.26017,71.505,12.6517862081528,NA,NA,46,"537554",18.8171,1.97709878502054,6.80038466822366,"0",5.86193251051287,6.69,NA,7.57876295717419,537554,-0.844,0,13.194784499054,2.9347660308918,0.681630510072456,1.91697917943852,8.5409233058612,NA,NA,0
"Peru","PE",2002,2021.23974003736,4.2796396154646,5423.64342964858,1.11942387484829,-0.121549625342336,116.167,85.41845,30.57906,71.882,14.5932376384735,NA,NA,3,"631760",19.3391,0.193135003853741,7.82094160020581,"0",6.11278534405118,8.51,0.138006140592469,8.96694917040028,631760,3.984,1,13.3562648541715,2.96212895326498,-1.64436583278177,2.05680495654209,8.59852308808773,1.38228633972235,0,0
"Peru","PE",2003,2145.64318305231,3.13275064826341,5697.43025234725,0.995940286383992,-0.110309947142259,114.60995,78.72908,30.64171,72.24,14.1905680298805,NA,NA,44,"627011",21.8978,2.25937753363073,6.33052970651397,"0",6.7190918268759,10.71,0.343077687580104,11.6,627011,2.765,1,13.3487193633208,3.08638617515535,0.815089347750026,1.84538391456869,8.64777051924539,1.0170406349743,0,0
"Peru","PE",2004,2417.03550061566,4.00077854568278,6084.89539808219,0.916382107556129,-0.0798824788147878,113.8539,81.76982,32.49504,72.581,13.8545662164688,NA,NA,238,"695577",24.4873,3.66247320092233,14.7150811349069,"0",7.94085608882324,14.82,0.823951075094881,14.1,695577,3.596,1,13.4524969959357,3.19815461580494,1.2981386571621,2.68887289542538,8.71356481514769,1.27982211660937,0,0
"Peru","PE",2005,2729.49868238345,5.36230056716857,6610.89051900909,0.871984040730567,-0.0484492947423055,113.72672,82.197,32.76182,72.908,12.1663235127926,NA,NA,95,"991681",28.1567,1.61630193862543,14.1613585514653,"0",8.62202504149749,20.04,1.26541364081756,17.1,991681,4.945,1,13.8071567619708,3.33778533692285,0.480140785854691,2.65051702656344,8.79647364676824,1.59837696507468,0,0
"Peru","PE",2006,3154.33123689413,6.62621597694209,7262.25782564979,0.843022977126391,-0.03321283676237,113.91453,84.73118,34.21627,73.222,11.6836093366146,NA,NA,31,"1087263",36.4926,2.00225801248819,1.18231665524331,"0",9.10692086016767,32.45,1.72549296748964,20.7,1087263,6.227,1,13.8991740871601,3.59710950030794,0.694275549955783,0.167475780942668,8.8904460547384,1.82889467589032,0,0
"Peru","PE",2007,3606.07043477475,7.63365027236871,8026.60975504313,0.818629743825196,-0.0289354311365795,114.34937,87.34761,NA,73.528,11.1240051686764,NA,NA,148,"1177925",54.1826,1.77998644680372,6.66172734970365,"0",10.0388373268083,54.41,2.01255410112543,25.2,1177925,7.259,1,13.9792649739342,3.99235982369308,0.576605750119793,1.8963788127412,8.99051752041096,1.9822420783027,0,0
"Peru","PE",2008,4220.61696939508,8.25062736566287,8857.86510125642,0.80592232705653,-0.0155227889830735,111.39893,88.22152,NA,73.826,10.7374988496304,NA,NA,247,"1235326",47.2017,5.78587598206755,7.78176910711097,"0",10.7674317878343,73.35,2.54028060818735,30.57,1235326,7.911,1,14.0268454608222,3.85442990889207,1.7554197721845,2.05178370400024,9.08906105533765,2.06825419603926,0,0
"Peru","PE",2009,4196.31279301889,0.287068446150258,8951.01502181022,0.803205826108256,-0.00337067339751651,110.16584,90.835,NA,74.12,11.6221368312836,NA,NA,270,"1232849",44.8735,2.93623153596701,-3.29233262134491,"0",12.3247022547938,85.79,2.87456297448082,31.4,1232849,-0.078,0,14.0248383091157,3.80384742006593,1.07712696866709,NA,9.09952221509657,NA,0,0
"Peru","PE",2010,5082.35475666351,7.45535864787972,9730.42311529875,0.812933092400048,0.0121105524581702,109.86989,92.27526,NA,74.41,11.6000026464462,NA,NA,533,"1209267",61.0689,1.52832059732903,3.23210205635948,"0",10.8857637025964,100.3,3.21246201125175,34.77,1209267,7.236,1,14.005524948887,4.11200273495558,0.424169483742148,1.17313271700421,9.18301265987679,1.97906856753305,0,0
"Peru","PE",2011,5869.32307961474,5.4673844908754,10476.7948962064,0.811930736644263,-0.00123301138206311,108.01226,93.89932,NA,74.697,12.2063800692558,NA,NA,18,"1793418",55.0683,3.36931095333853,5.48900262830267,"0",11.1071920418579,110.92,4.14076623962328,36.01,1793418,5.253,1,14.3996338542513,4.00857423299584,1.21470825857377,1.70274656839851,9.25691808058469,1.65879934197182,0,0
"Peru","PE",2012,6528.97221785312,5.26752882141093,10767.6780575477,0.825138038811882,0.0162665379835296,102.40935,93.17268,NA,74.981,12.5401675701141,NA,NA,53,"2001700",48.9263,3.65570906781008,3.10612219920097,"0",11.5752280458314,99.6,4.88966809942173,38.2,2001700,4.762,1,14.5095073774788,3.8903150842117,1.29629007378713,1.13337506690202,9.28430415336435,1.56066774806467,0,0
"Peru","PE",2013,6756.75276926556,4.90257197041394,11295.9628850179,0.901475426085886,0.0925146868564228,103.74295,98.54976,NA,75.258,12.2372709214687,NA,NA,335,"2037609",45.2655,2.80671650937615,-0.564693912158717,"0",10.7674326585821,100.06,5.41684927853297,39.2,2037609,4.659,1,14.5272876195988,3.81254515292848,1.03201529811353,NA,9.33220067405287,1.53880083283466,0,0
"Peru","PE",2014,6672.8802554854,1.30570468169185,11510.2838491968,1.05697286126126,0.172492150840459,101.13567,97.02095,NA,75.529,13.3764371275902,NA,NA,308,"2209617",39.0063,3.24496304244158,-3.80305950167983,"0",10.0781649032502,105.95,5.87250221906625,40.2,2209617,1.267,1,14.6083297553078,3.66372317154525,1.1771039610131,NA,9.35099616250627,0.236651901339002,0,0
"Peru","PE",2015,6229.10169612596,1.9633170881576,11572.3226921141,1.25618605307825,0.188475219296807,100.23685,97.59813,NA,75.792,13.9066815376282,NA,NA,331,"2146665",33.6149,3.54928804947929,4.26188239048344,"0",9.55505371153842,112.36,6.56189969037175,40.8526009090468,2146665,2.155,1,14.5794260330146,3.51496942105416,1.26674703393214,1.4497109383833,9.35637155130299,0.767790723555711,0,0
"Peru","PE",2016,6204.99726003927,2.42290129520384,12013.3789435213,1.48316068051553,0.180685517787023,103.06028,101.96287,71.13299,76.044,15.0968685746193,NA,NA,289,"2320000",34.9553,3.59211324147449,11.7503528251518,"0",9.94134650057919,119.42,6.85753025153696,45.46174069,2320000,2.937,1,14.6570777436425,3.55407010239029,1.27874067596598,2.46388326781184,9.39377621967748,1.07738865221648,0,0
"Peru","PE",2017,6710.50802896038,0.829119680820753,12506.5301705306,1.66193424693243,0.120535535202269,103.51957,104.69385,70.73786,76.286,14.8978784680367,NA,NA,322,"2537801",43.7003,2.80283916977831,8.80685924697397,"0",9.80157356351221,123.76,7.34701407549311,48.72763146,2537801,1.389,1,14.746808515987,3.77735496706654,1.0306328926479,2.17553087774647,9.43400620052234,0.328584063772207,0,0
"Peru","PE",2018,6941.23584763012,2.20561703131051,13084.0010333884,1.71824651729878,0.0338835729935105,106.94512,106.44541,NA,76.516,NA,NA,NA,319,"2668000",NA,1.31764765937395,3.91276683517575,"0",NA,NA,NA,52.5403101713654,2668000,2.882,1,14.7968396860177,NA,0.275848070579547,1.36424475422461,9.47914546763935,1.05848449757733,NA,0
"Philippines","PH",1990,715.913712086446,0.449365920243622,2665.1203068049,2.54340410507098,-0.0199247587126635,107.68287,70.17543,24.01844,66.366,NA,NA,NA,321,NA,18.8877,12.1773522064946,1.85938434277715,"0",NA,NA,NA,NA,NA,0.691,1,NA,2.93851091655669,2.49957785002007,0.620245434426104,7.8880044788474,-0.369615455214467,NA,0
"Philippines","PH",1991,715.746820141348,-3.02197403630538,2671.98527982936,2.48856347843071,-0.021561900655476,109.40233,71.57068,27.16079,66.811,NA,NA,NA,316,NA,18.3797,19.2614585266282,6.26534781064341,"0",NA,NA,NA,NA,NA,-2.842,0,NA,2.91124679470511,2.95810613178042,1.83503410327048,7.89057702559546,NA,NA,0
"Philippines","PH",1992,814.768539154196,-2.07797955890643,2676.08874301288,2.43690781528465,-0.0207572214226313,108.10682,73.00017,25.82491,67.239,NA,NA,NA,320,NA,26.1543,8.65100357865264,4.28309180936684,"0",NA,NA,NA,NA,NA,-1.958,0,NA,3.26401361293929,2.1576753348674,1.45467513416507,7.89211158325912,NA,NA,0
"Philippines","PH",1993,816.412324363983,-0.296968048616037,2731.35736746125,2.39163428849365,-0.0185782681261218,107.38409,74.97154,NA,67.628,NA,NA,NA,342,NA,49.5323,6.71631104109973,6.221239200006,"0",NA,NA,NA,NA,NA,-0.229,0,NA,3.90262498202513,1.90453905158832,1.82796911520455,7.91255396881221,NA,NA,0
"Philippines","PH",1994,939.918637934209,1.95793173525925,2844.30226495947,2.35508238074848,-0.0152832345317276,105.59366,76.08998,NA,67.962,NA,NA,NA,352,NA,77.4264,10.3864734299518,19.7909152152987,"0",NA,NA,NA,NA,NA,2.014,1,NA,4.34932780771064,2.34050432785635,2.98522300489677,7.95307306690696,0.70012279429637,NA,0
"Philippines","PH",1995,1062.13306455336,2.27378990040251,2969.97203512152,2.32421525311398,-0.0131066020818729,104.99595,77.40696,27.31664,68.231,NA,146,233,347,NA,80.2422,6.83199610989531,12.0362624300512,"0",NA,NA,NA,NA,NA,2.276,1,NA,4.38504956102458,1.92161688709139,2.48792396228975,7.99630781596842,0.822419516264084,NA,0
"Philippines","PH",1996,1160.30968118199,3.44785460117238,3128.62843813755,2.29163466796706,-0.0140178862965763,108.66677,76.39303,28.81275,68.431,NA,25,3,355,NA,95.4156,7.47610377787908,15.4046853256857,"0",NA,NA,NA,NA,NA,0.708,1,NA,4.55824208709855,2.01171177096822,2.73467170507504,8.048349988819,-0.345311185288417,NA,0
"Philippines","PH",1997,1127.52654850335,2.83894188753926,3272.92977384015,2.25600553294593,-0.0155474760087903,106.84518,76.10218,NA,68.574,NA,139,3,401,NA,63.6383,5.59025939650602,17.1502589428283,"0",NA,NA,NA,NA,NA,2.854,1,NA,4.15321549035352,1.72102568975873,2.84201327220515,8.09344081806572,1.04872151905464,NA,0
"Philippines","PH",1998,966.989169031383,-2.76182769151259,3218.35719827326,2.22229565207502,-0.014942286434418,108.27501,74.73874,27.49579,68.675,NA,178,3,183,NA,40.3116,9.2349343226712,-21.0338217396679,"0",NA,NA,NA,NA,NA,-2.991,0,NA,3.69663926872538,2.22299350184153,NA,8.07662632147719,NA,NA,0
"Philippines","PH",1999,1087.37815648062,0.84822564802252,3292.51702363276,2.19073072838598,-0.0142037463195175,109.04415,74.40067,28.75519,68.744,NA,140,NA,258,NA,47.8737,5.93904901780807,10.1670403192586,"0",NA,NA,NA,NA,NA,0.9,1,NA,3.86856629308513,1.78154902254539,2.31915114698385,8.09940760403163,-0.105360515657826,NA,0
"Philippines","PH",2000,1072.80906433929,2.18110004792898,3439.53885275099,2.15904319962954,-0.0144643649472089,109.43647,NA,NA,68.793,6.51838630437851,24,NA,304,"3031548",39.1366,3.9771250324928,13.7234097750231,"0",3.92527004937894,8.28,NA,1.98225319605827,3031548,4.371,1,14.9245839381142,3.66705809054014,1.38055920462822,2.61910311729662,8.14309268694849,1.47499181588118,NA,0
"Philippines","PH",2001,990.563896173926,0.874866203558739,3545.73396416144,2.13260480205448,-0.0122454231483634,108.72484,74.73001,30.35053,68.835,5.50155825912952,11,NA,286,"3090952",28.8047,5.3455019556714,-2.16816250501446,"0",4.16087794398979,15.26,0.0125513234598682,2.52400566008269,3090952,0.838,1,14.9439896920386,3.36053856827158,1.67625545132513,NA,8.17350045961254,-0.176737178500054,0,0
"Philippines","PH",2002,1036.1593134493,1.55897266124079,3657.97044699566,2.10192120093769,-0.0143878514609131,108.01923,79.18924,30.17904,68.88,4.75280806422234,285,NA,287,"3324800",24.3385,2.72277227722769,4.8451275047193,"0",4.06922202594134,18.91,0.0258095414630161,4.33227574643007,3324800,1.464,1,15.016920079887,3.19205945870884,1.0016505808253,1.57797356175998,8.20466374991207,0.38117241553912,0,0
"Philippines","PH",2003,1048.00819194296,2.95268774356725,3835.91670538124,2.05181924647104,-0.0238362667659943,107.869,81.28062,29.07218,68.937,5.45886233448982,271,1,293,"3468471",24.3105,2.28915662650606,9.23322912361158,"0",4.02157824767338,27.1,0.0662235938988131,4.85767226708512,3468471,2.919,1,15.0592244208096,3.19090835578415,0.828183464363904,2.22280883821004,8.25216372184194,1.07124109187198,0,0
"Philippines","PH",2004,1121.4896323006,4.48268027770975,4115.76891103366,1.97734882542352,-0.0362948252754735,106.85699,83.33083,28.36049,69.013,5.61922267079353,271,2,314,"3676456",27.866,4.82921083627796,6.5413349483171,"0",4.05792587184721,38.88,0.105063664921421,5.2436284521711,3676456,4.552,1,15.1174598026425,3.3274073076914,1.57468306638105,1.87814126517713,8.32258095131407,1.51556669682403,0,0
"Philippines","PH",2005,1244.34904099492,2.97836970063739,4370.37393774948,1.88936666103242,-0.0444950143646281,105.97534,82.9036,27.51806,69.112,6.60975649952888,NA,NA,327,"3633559",33.3768,6.51685393258431,12.4981092780131,"0",3.90061192279289,40.29,0.142482732656637,5.3976363293955,3633559,2.689,1,15.1057231666943,3.50786104785037,1.87439173380833,2.52557737510869,8.38260385370785,0.989169377286728,0,0
"Philippines","PH",2006,1452.43865554733,3.444173298724,4657.70879100541,1.79372334667574,-0.0506218916260631,103.94519,81.27031,27.84253,69.233,6.630939245224,NA,NA,324,"3676133",45.3684,5.48523206751053,10.0571795486508,"0",4.13385228529159,48.78,0.301551934876706,5.74058632534702,3676133,3.174,1,15.1173719424343,3.81481582746002,1.70205940231449,2.30828676240538,8.44627893045762,1.15499262210422,0,0
"Philippines","PH",2007,1744.64031267874,4.71214054078682,5008.20140725113,1.71110434098395,-0.0460600604016811,104.2242,81.22449,NA,69.37,6.46381601691246,NA,NA,301,"4351271",59.4223,2.90000000000002,2.8621530789553,"0",4.40698032364503,64.14,0.554944718043129,5.97,4351271,4.525,1,15.2859785442955,4.08466957679124,1.06471073699244,1.05157416641085,8.51883212907411,1.50961757715189,0,0
"Philippines","PH",2008,1991.23154166581,2.62670539119803,5239.72705354971,1.65996179015077,-0.0298886219900366,105.80785,81.96438,29.15916,69.515,6.51014447212219,NA,NA,292,"4471428",47.2944,8.26044703595724,-4.30034824241251,"0",4.48410548660857,74.93,1.15037777236169,6.22,4471428,3.303,1,15.3132183786595,3.85639189525418,2.11147870664436,NA,8.56402468694118,1.19483114640865,0,0
"Philippines","PH",2009,1905.89471052597,-0.211697948208283,5268.49515453288,1.64985739065939,-0.00608712775880349,107.76158,84.11603,28.48962,69.667,6.64474442601204,NA,NA,243,"4306964.6458",39.9128,4.21903052064627,-4.70831740035845,"0",4.43654964642972,81.79,1.86379126020929,9,4306964.646,-0.607,0,15.2757439555048,3.68669707445487,1.43960536721091,NA,8.56950005133391,NA,0,0
"Philippines","PH",2010,2217.47400856616,5.56100185824189,5626.28140051494,1.66611235345885,0.00985234414288572,NA,NA,29.56384,69.823,7.18279853463173,NA,NA,396,"5087499",62.0505,3.78983634797591,20.3077310599842,"0",3.54955017081569,88.49,NA,25,5087499,5.796,1,15.4422969121728,4.12794856963588,1.33232283820847,3.01100165393976,8.6352040056651,1.75716802445844,NA,0
"Philippines","PH",2011,2450.73365615789,2.11592461902252,5865.34367398771,1.69181395114085,0.0154260891401732,NA,NA,30.79601,69.984,6.19369708001614,NA,NA,400,"5314702",74.0319,4.71841704718416,-0.780862429574228,"0",3.72077967940793,98.56,1.8740180631903,29,5314702,1.921,1,15.4859875004535,4.3044960813965,1.55147337198862,NA,8.67681635681117,0.65284588378642,0,0
